1.289257717132568359e+01	2.178093338012695312e+01	3.344394302368164062e+01
1.942387962341308594e+01	3.275456237792968750e+01	5.103865814208984375e+01
2.741038322448730469e+01	4.612870788574218750e+01	7.266675567626953125e+01
3.644514465332031250e+01	6.142502593994140625e+01	9.705465698242187500e+01
8.552348613739013672e-01	9.823201298713684082e-01	4.041603952646255493e-02
3.088770627975463867e+00	3.786283493041992188e+00	1.708351224660873413e-01
7.124055862426757812e+00	8.809755325317382812e+00	4.022067785263061523e-01
1.318011951446533203e+01	1.628815841674804688e+01	7.482798099517822266e-01
2.206048965454101562e+01	2.721285247802734375e+01	1.251151204109191895e+00
3.345275878906250000e+01	4.111677169799804688e+01	1.889117956161499023e+00
4.814912796020507812e+01	5.852332305908203125e+01	2.674775123596191406e+00
6.549047088623046875e+01	7.826548767089843750e+01	3.570223331451416016e+00
